index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_2.started,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 42
14,6,11,0,0.25,3.10526315789474,0,0.027777777777778,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr100-esr100.npz,,,,,0,10,10,337,,left,green,4.93,572.0006229877472,572.4435679912567,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
1,14,5,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.npz,,,,,0,11,11,509,,right,red,1.23,574.1564178466797,574.584774017334,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
1,11,14,0,0.111111111111111,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,12,12,399,,right,red,4.6,579.7911579608917,580.2354629039764,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
12,8,6,0,0.027777777777778,3.10526315789474,0,0.25,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm25-esm100-rsr0-rcr2-esr100.npz,,,,,0,13,13,281,,left,green,4.89,585.4475748538971,,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
1,2,12,0,0.111111111111111,0.298245614035088,0,0.25,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr310.npz,,,,,0,14,14,229,,left,green,4.65,591.1321239471436,591.5942950248718,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
3,6,5,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm100-rsr0-rcr100-esr29.npz,,,,,0,15,15,274,,left,green,4.6,596.854691028595,597.2793669700623,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
0,13,12,0,0.027777777777778,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310.npz,,,,,0,16,16,501,,right,red,4.18,602.5481460094452,603.0609879493713,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
11,5,8,0,1.0,1.0,0,1.0,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr100.npz,,,,,0,17,17,86,,,red,4.18,608.2839169502258,,,1,607.948705124855,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
8,6,0,0,0.25,1.0,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr2-esr29.npz,,,,,0,18,18,187,,left,green,3.01,612.2305788993835,612.6671988964081,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
8,11,1,0,0.25,1.0,0,1.0,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.npz,,,,,0,19,19,132,,left,green,3.05,616.1148388385773,616.5629999637604,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
13,6,0,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29.npz,,,,,0,20,20,309,,right,red,1.51,618.2782309055328,618.6995439529419,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
2,9,10,0,0.25,0.298245614035088,0,0.444444444444444,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100.npz,,,,,0,21,21,117,,right,red,4.31,623.9214639663696,624.3702290058136,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
5,4,1,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29.npz,,,,,0,22,22,560,,left,green,4.4,629.5976519584656,630.0548138618469,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
11,2,8,0,1.0,1.0,0,0.25,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm29-rsr0-rcr25-esr100.npz,,,,,0,23,23,214,,right,red,1.6,631.7680239677429,632.2049129009247,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
4,13,1,0,0.694444444444444,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr29.npz,,,,,0,24,24,192,,right,red,2.93,635.6754250526428,636.2190718650818,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
7,8,12,0,0.111111111111111,1.0,0,0.25,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr310.npz,,,,,0,25,25,271,,left,green,4.46,641.4496459960938,641.9809169769287,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
4,1,3,0,0.694444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29.npz,,,,,0,26,26,70,,,green,4.46,647.2413058280945,647.6864399909973,,1,646.8348161458969,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
12,5,10,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.npz,,,,,0,27,27,493,,right,red,3.84,652.9082639217377,,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
6,4,13,0,0.027777777777778,1.0,0,0.694444444444444,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr310.npz,,,,,0,28,28,202,,right,red,2.77,656.842649936676,657.3546988964081,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
7,4,2,0,0.111111111111111,1.0,0,0.694444444444444,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.npz,,,,,0,29,29,146,,left,green,3.32,660.8455679416656,661.2829558849335,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
4,8,11,0,0.694444444444444,0.298245614035088,0,0.25,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100.npz,,,,,0,30,30,403,,left,green,2.81,664.7492299079895,665.1834590435028,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
7,8,3,0,0.111111111111111,1.0,0,0.25,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr44-esr29.npz,,,,,0,31,31,459,,left,green,3.06,668.6466228961945,669.0879368782043,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
8,12,13,0,0.25,1.0,0,0.027777777777778,3.10526315789474,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310.npz,,,,,0,32,32,275,,left,green,4.96,674.3651900291443,674.8181040287018,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
0,10,12,0,0.027777777777778,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.npz,,,,,0,33,33,531,,right,red,4.78,680.0618870258331,,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
4,11,12,0,0.694444444444444,0.298245614035088,0,1.0,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.npz,,,,,0,34,34,109,,left,green,3.19,683.9670388698578,684.41694688797,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
5,2,10,0,1.0,0.298245614035088,0,0.25,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr69-esr100.npz,,,,,0,35,35,595,,right,red,3.2,687.890496969223,688.3233678340912,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
5,2,7,0,1.0,0.298245614035088,0,0.25,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr100.npz,,,,,0,36,36,179,,right,red,2.46,691.8075459003448,692.2663269042969,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
9,7,2,0,0.444444444444444,1.0,0,0.111111111111111,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29.npz,,,,,0,37,37,428,,right,red,1.77,693.9818758964539,694.4304389953613,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
3,13,10,0,0.444444444444444,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm310-rsr0-rcr69-esr100.npz,,,,,0,38,38,416,,left,green,3.57,697.8929710388184,698.3357510566711,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
10,3,6,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr100.npz,,,,,0,39,39,261,,right,red,4.12,703.5670080184937,704.0979619026184,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
7,10,4,0,0.111111111111111,1.0,0,0.694444444444444,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr69-esr29.npz,,,,,0,40,40,46,,left,green,4.39,709.3544368743896,709.8369309902191,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
5,13,12,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310.npz,,,,,0,41,41,389,,right,red,4.76,715.0594780445099,,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
4,12,5,0,0.694444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29.npz,,,,,0,42,42,296,,left,green,4.01,720.7182500362396,,,1,,2,6,lightness,readingArea,realistic,75,2023-03-21_10h50.07.036,tripletExp_regina_11082022,2022.2.4,120.24126780267412,
