index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 40
14,8,1,0,0.25,3.10526315789474,0,0.25,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr11-esr29.npz,,,,,0,24,24,141,,right,red,4.39,124.06631398200987,124.65674209594728,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
10,0,14,0,0.694444444444444,1.0,0,0.027777777777778,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr310.npz,,,,,0,25,25,95,,left,green,4.07,129.92299008369446,,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
3,11,14,0,0.444444444444444,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,26,26,570,,right,red,2.16,134.07399010658264,,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
3,4,11,0,0.444444444444444,0.298245614035088,0,0.694444444444444,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr100-esr100.npz,,,,,0,27,27,207,,left,green,1.0,136.3105490207672,136.787348985672,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
2,8,7,0,0.25,0.298245614035088,0,0.25,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.npz,,,,,0,28,28,393,,right,red,2.51,140.24352598190308,140.7341010570526,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
8,14,3,0,0.25,1.0,0,0.25,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm25-esm310-rsr0-rcr44-esr29.npz,,,,,0,29,29,503,,left,green,3.0,144.17869901657104,144.6377730369568,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
9,7,2,0,0.444444444444444,1.0,0,0.111111111111111,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29.npz,,,,,0,30,30,428,,right,red,4.02,149.89517903327942,150.3553171157837,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
14,6,7,0,0.25,3.10526315789474,0,0.027777777777778,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr100.npz,,,,,0,31,31,306,,right,red,1.48,152.05444312095642,152.4963731765747,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
2,0,3,0,0.25,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.npz,,,,,0,32,32,338,,left,green,2.6,155.9853060245514,156.50897312164307,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
1,4,7,0,0.111111111111111,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr100.npz,,,,,0,33,33,522,,right,red,2.6,159.98114013671875,160.528302192688,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
5,9,10,0,1.0,0.298245614035088,0,0.444444444444444,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100.npz,,,,,0,34,34,322,,left,green,1.83,162.2148370742798,162.72509002685547,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
5,4,1,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29.npz,,,,,0,35,35,560,,left,green,2.28,166.2030520439148,,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
9,3,8,0,0.444444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr100.npz,,,,,0,36,36,530,,right,red,1.11,168.3821680545807,168.86495208740234,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
5,14,3,0,1.0,0.298245614035088,0,0.25,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr44-esr29.npz,,,,,0,37,37,93,,left,green,2.33,172.326740026474,172.76969599723816,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
9,4,14,0,0.444444444444444,1.0,0,0.694444444444444,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr310.npz,,,,,0,38,38,104,,left,green,2.5,176.2328600883484,176.7270631790161,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
11,8,2,0,1.0,1.0,0,0.25,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm100-rsr0-rcr25-esr29.npz,,,,,0,39,39,406,,right,red,0.96,178.4155240058899,178.9129991531372,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
3,4,0,0,0.444444444444444,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr29.npz,,,,,0,40,40,130,,left,green,1.05,180.61275506019592,181.06075310707087,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
8,10,6,0,0.25,1.0,0,0.694444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr2-esr100.npz,,,,,0,41,41,129,,left,green,2.97,184.526073217392,185.0191600322724,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
5,10,0,0,1.0,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr29.npz,,,,,0,42,42,293,,left,green,1.03,186.72258305549624,187.20392298698425,1,8,3,lightness,readingArea,realistic,75,2023-03-28_15h27.37.195,tripletExp_regina_11082022,2022.2.4,119.79789497736458,
