index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_2.started,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 41
3,10,9,0,0.444444444444444,0.298245614035088,0,0.694444444444444,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm100-rsr0-rcr44-esr100.npz,,,,,0,10,10,222,,right,red,4.12,397.03614807128906,397.5337390899658,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
7,8,11,0,0.111111111111111,1.0,0,0.25,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr100-esr100.npz,,,,,0,11,11,363,,left,green,4.0,402.7777519226074,403.2496619224548,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
14,6,2,0,0.25,3.10526315789474,0,0.027777777777778,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29.npz,,,,,0,12,12,272,,right,red,4.11,408.4819459915161,408.9553849697113,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
9,11,13,0,0.444444444444444,1.0,0,1.0,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr310.npz,,,,,0,13,13,254,,left,green,2.44,412.43526911735535,412.8980190753937,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
7,2,6,0,0.111111111111111,1.0,0,0.25,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm29-rsr0-rcr2-esr100.npz,,,,,0,14,14,506,,left,green,4.19,418.1334879398346,418.6044239997864,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
2,4,13,0,0.25,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr310.npz,,,,,0,15,15,325,,right,red,4.22,423.8596241474152,424.33696603775024,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
11,4,0,0,1.0,1.0,0,0.694444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr29.npz,,,,,0,16,16,219,,left,green,4.07,429.555300951004,,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
8,7,13,0,0.25,1.0,0,0.111111111111111,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310.npz,,,,,0,17,17,512,,left,green,4.5,435.267235994339,435.7590560913086,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
0,4,6,0,0.027777777777778,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr100.npz,,,,,0,18,18,49,,right,red,2.34,439.2388060092926,439.7148220539093,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
14,10,5,0,0.25,3.10526315789474,0,0.694444444444444,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr29.npz,,,,,0,19,19,96,,left,green,4.19,444.93934297561646,445.4316871166229,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
0,5,12,0,0.027777777777778,0.298245614035088,0,1.0,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr2-esr310.npz,,,,,0,20,20,366,,right,red,3.87,450.69619703292847,451.2644021511078,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
9,11,5,0,0.444444444444444,1.0,0,1.0,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29.npz,,,,,0,21,21,142,,left,green,2.38,454.7266869544983,455.2025089263916,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
14,8,2,0,0.25,3.10526315789474,0,0.25,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr25-esr29.npz,,,,,0,22,22,251,,right,red,2.72,458.68832993507385,459.16909313201904,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
13,0,4,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr29.npz,,,,,0,23,23,270,,right,red,4.11,464.3968279361725,465.03059101104736,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
7,10,4,0,0.111111111111111,1.0,0,0.694444444444444,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr69-esr29.npz,,,,,0,24,24,46,,right,red,4.06,470.2676999568939,470.95246410369873,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
10,3,14,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310.npz,,,,,0,25,25,597,,left,green,4.04,476.1510081291199,476.6340191364288,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
10,14,4,0,0.694444444444444,1.0,0,0.25,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr29.npz,,,,,0,26,26,267,,left,green,4.09,481.8611500263214,482.32743406295776,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
4,11,14,0,0.694444444444444,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,27,27,165,,right,red,0.92,484.0478971004486,484.49156498909,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
8,4,1,0,0.25,1.0,0,0.694444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr11-esr29.npz,,,,,0,28,28,286,,left,green,0.9,486.1829860210418,486.67660093307495,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
9,8,0,0,0.444444444444444,1.0,0,0.25,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr29.npz,,,,,0,29,29,66,,left,green,0.88,488.3655750751496,488.827171087265,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
2,9,8,0,0.25,0.298245614035088,0,0.444444444444444,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100.npz,,,,,0,30,30,407,,right,red,1.01,490.5491831302643,491.11672806739807,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
5,10,12,0,1.0,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.npz,,,,,0,31,31,587,,left,green,0.93,492.80764508247375,,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
12,11,13,0,0.027777777777778,3.10526315789474,0,1.0,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr310.npz,,,,,0,32,32,151,,right,red,0.91,495.00963711738586,495.56287813186646,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
13,10,11,0,0.111111111111111,3.10526315789474,0,0.694444444444444,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr100.npz,,,,,0,33,33,320,,right,red,1.38,497.2836029529572,497.7488059997559,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
3,1,0,0,0.444444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr29.npz,,,,,0,34,34,343,,right,red,4.39,502.9774179458618,503.5307171344757,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
4,11,12,0,0.694444444444444,0.298245614035088,0,1.0,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr2-esr310.npz,,,,,0,35,35,109,,left,green,2.31,506.9751229286194,507.4176969528198,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
5,0,10,0,1.0,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr100.npz,,,,,0,36,36,361,,left,green,3.65,512.6948421001434,513.1794281005859,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
11,12,4,0,1.0,1.0,0,0.027777777777778,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29.npz,,,,,0,37,37,250,,right,red,1.03,514.8819310665131,515.3636519908905,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
0,1,8,0,0.027777777777778,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm29-rsr0-rcr25-esr100.npz,,,,,0,38,38,107,,right,red,2.32,518.8341479301453,519.3033919334412,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
14,2,8,0,0.25,3.10526315789474,0,0.25,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr25-esr100.npz,,,,,0,39,39,212,,right,red,2.48,522.7571511268616,523.229560136795,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
13,11,10,0,0.111111111111111,3.10526315789474,0,1.0,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr69-esr100.npz,,,,,0,40,40,577,,right,red,2.62,526.6868479251862,527.170599937439,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
14,6,7,0,0.25,3.10526315789474,0,0.027777777777778,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr100.npz,,,,,0,41,41,306,,right,red,4.6,532.4279100894928,533.0049891471863,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
6,11,1,0,0.027777777777778,1.0,0,1.0,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.npz,,,,,0,42,42,436,,right,red,3.11,536.4427781105042,536.9354569911957,,1,7,4,lightness,readingArea,realistic,75,2023-04-01_11h12.21.375,tripletExp_regina_11082022,2022.2.4,120.23265080306952,
