index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 41
2,3,13,2,0.25,0.298245614035088,2,0.444444444444444,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm29-rsr2-rcr11-esr310.npz,,,,,0,10,10,498,,right,red,4.72,753.9434490203857,754.3609590530396,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
4,8,0,2,0.694444444444444,0.298245614035088,2,0.25,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr29.npz,,,,,0,11,11,137,,left,green,1.66,756.0545661449432,756.5228910446167,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
0,8,6,2,0.027777777777778,0.298245614035088,2,0.25,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr100.npz,,,,,0,12,12,92,,right,red,2.18,760.012225151062,760.7377650737762,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
12,11,13,2,0.027777777777778,3.10526315789474,2,1.0,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm100-rsr2-rcr11-esr310.npz,,,,,0,13,13,151,,right,red,2.48,764.2053520679474,764.664971113205,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
7,0,3,2,0.111111111111111,1.0,2,0.027777777777778,0.298245614035088,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm2-esm29-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm2-esm29-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm2-esm29-rsr2-rcr44-esr29.npz,,,,,0,14,14,237,,right,red,4.37,769.8946120738983,770.3608100414276,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
14,10,9,2,0.25,3.10526315789474,2,0.694444444444444,1.0,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr100.npz,,,,,0,15,15,402,,right,red,2.59,773.8407921791077,774.4084951877594,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
8,1,6,2,0.25,1.0,2,0.111111111111111,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr100.npz,,,,,0,16,16,62,,right,red,2.54,777.8860290050507,778.3633830547333,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
1,13,7,2,0.111111111111111,0.298245614035088,2,0.111111111111111,3.10526315789474,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr100.npz,,,,,0,17,17,158,,right,red,3.77,783.6167039871216,784.0973060131073,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
12,9,11,2,0.027777777777778,3.10526315789474,2,0.444444444444444,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm44-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm44-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm44-esm100-rsr2-rcr100-esr100.npz,,,,,0,18,18,18,,right,red,2.79,787.5435631275177,788.0405821800232,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
1,5,13,2,0.111111111111111,0.298245614035088,2,1.0,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr310.npz,,,,,0,19,19,598,,right,red,3.21,791.4945001602173,791.9535241127014,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
14,0,9,2,0.25,3.10526315789474,2,0.027777777777778,0.298245614035088,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm29-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm29-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm29-rsr2-rcr44-esr100.npz,,,,,0,20,20,90,,right,red,2.09,795.4095990657806,795.890652179718,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
4,9,13,2,0.694444444444444,0.298245614035088,2,0.444444444444444,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310.npz,,,,,0,21,21,488,,right,red,2.83,799.3816289901733,799.9603891372681,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
2,14,7,2,0.25,0.298245614035088,2,0.25,3.10526315789474,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm25-esm310-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm25-esm310-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm25-esm310-rsr2-rcr11-esr100.npz,,,,,0,22,22,310,,right,red,4.14,805.189982175827,805.8152821063995,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
8,12,13,2,0.25,1.0,2,0.027777777777778,3.10526315789474,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr310.npz,,,,,0,23,23,275,,left,green,2.88,809.2943210601807,809.7986271381378,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
7,8,11,2,0.111111111111111,1.0,2,0.25,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr100-esr100.npz,,,,,0,24,24,363,,left,green,3.46,813.2449560165405,813.7368531227112,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
0,9,6,2,0.027777777777778,0.298245614035088,2,0.444444444444444,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr100.npz,,,,,0,25,25,365,,right,red,2.02,817.2140941619873,817.6722412109375,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
2,3,9,2,0.25,0.298245614035088,2,0.444444444444444,0.298245614035088,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm29-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm29-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm29-rsr2-rcr44-esr100.npz,,,,,0,26,26,190,,left,green,3.49,821.1339662075043,821.6066150665283,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
8,13,9,2,0.25,1.0,2,0.111111111111111,3.10526315789474,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm310-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm310-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm310-rsr2-rcr44-esr100.npz,,,,,0,27,27,487,,left,green,2.26,825.0694890022278,825.6609580516815,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
2,1,14,2,0.25,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr310.npz,,,,,0,28,28,59,,left,green,1.19,827.3620882034302,827.8302621841431,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
0,5,1,2,0.027777777777778,0.298245614035088,2,1.0,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr29.npz,,,,,0,29,29,367,,right,red,2.28,831.29261302948,831.8105030059814,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
13,12,11,2,0.111111111111111,3.10526315789474,2,0.027777777777778,3.10526315789474,2,1.0,1.0,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr100.npz,,,,,0,30,30,441,,left,green,2.15,835.2886261940002,,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
9,0,14,2,0.444444444444444,1.0,2,0.027777777777778,0.298245614035088,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm29-rsr2-rcr25-esr310.npz,,,,,0,31,31,550,,left,green,2.67,839.2118241786957,839.6825830936432,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
1,10,7,2,0.111111111111111,0.298245614035088,2,0.694444444444444,1.0,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm69-esm100-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm69-esm100-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm69-esm100-rsr2-rcr11-esr100.npz,,,,,0,32,32,94,,right,red,2.05,843.1816091537476,,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
7,4,6,2,0.111111111111111,1.0,2,0.694444444444444,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr100.npz,,,,,0,33,33,528,,left,green,2.15,847.1541202068329,847.6214551925659,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
1,14,8,2,0.111111111111111,0.298245614035088,2,0.25,3.10526315789474,2,0.25,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr25-esr100.npz,,,,,0,34,34,108,,right,red,1.05,849.3221070766449,849.8089060783386,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
3,10,9,2,0.444444444444444,0.298245614035088,2,0.694444444444444,1.0,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm69-esm100-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm69-esm100-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm69-esm100-rsr2-rcr44-esr100.npz,,,,,0,35,35,222,,right,red,2.09,853.2848451137543,853.8267350196838,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
13,0,12,2,0.111111111111111,3.10526315789474,2,0.027777777777778,0.298245614035088,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr310.npz,,,,,0,36,36,56,,right,red,2.8,857.2754290103912,857.7550761699677,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
6,11,7,2,0.027777777777778,1.0,2,1.0,1.0,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr11-esr100.npz,,,,,0,37,37,571,,right,red,2.18,861.2116839885712,861.6747710704803,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
3,13,1,2,0.444444444444444,0.298245614035088,2,0.111111111111111,3.10526315789474,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr29.npz,,,,,0,38,38,421,,left,green,2.06,865.1442050933838,,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
3,14,12,2,0.444444444444444,0.298245614035088,2,0.25,3.10526315789474,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr310.npz,,,,,0,39,39,336,,left,green,2.05,869.116847038269,869.6231381893158,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
8,0,6,2,0.25,1.0,2,0.027777777777778,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm29-rsr2-rcr2-esr100.npz,,,,,0,40,40,401,,right,red,2.07,873.0874371528625,873.5590131282806,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
10,13,6,2,0.694444444444444,1.0,2,0.111111111111111,3.10526315789474,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100.npz,,,,,0,41,41,351,,left,green,2.13,877.022791147232,877.4900431632996,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
11,0,10,2,1.0,1.0,2,0.027777777777778,0.298245614035088,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm29-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm29-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm29-rsr2-rcr69-esr100.npz,,,,,0,42,42,259,,right,red,2.16,880.9906561374664,881.4719891548157,1,,4,10,brightness,readingArea,realistic,75,2023-03-30_10h26.40.988,tripletExp_regina_11082022,2022.2.4,120.92628471261186,
