index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_2.started,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 42
14,9,12,0,0.25,3.10526315789474,0,0.444444444444444,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr310.npz,,,,,0,14,14,378,,left,green,3.87,407.0498628616333,407.4005818367005,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
13,1,7,0,0.111111111111111,3.10526315789474,0,0.111111111111111,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm29-rsr0-rcr11-esr100.npz,,,,,0,15,15,206,,right,red,3.99,412.658353805542,413.0378530025482,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
7,14,5,0,0.111111111111111,1.0,0,0.25,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr100-esr29.npz,,,,,0,16,16,372,,right,red,4.25,418.2982778549194,418.75940585136414,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
12,5,14,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr25-esr310.npz,,,,,0,17,17,193,,left,green,4.25,423.9809639453888,424.4290177822113,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
6,1,14,0,0.027777777777778,1.0,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr310.npz,,,,,0,18,18,381,,left,green,2.46,427.9086589813232,428.2671408653259,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
9,8,0,0,0.444444444444444,1.0,0,0.25,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr29.npz,,,,,0,19,19,66,,left,green,2.99,431.74052381515503,432.0757038593292,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
12,5,10,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.npz,,,,,0,20,20,493,,right,red,4.81,437.3470678329468,437.6881418228149,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
6,12,3,0,0.027777777777778,1.0,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.npz,,,,,0,21,21,284,,right,red,4.14,442.9341208934784,443.2871458530426,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
11,1,12,0,1.0,1.0,0,0.111111111111111,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm29-rsr0-rcr2-esr310.npz,,,,,0,22,22,339,,right,red,4.31,448.5255448818207,448.8779399394989,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
8,10,9,0,0.25,1.0,0,0.694444444444444,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm100-rsr0-rcr44-esr100.npz,,,,,0,23,23,342,,right,red,4.26,454.131707906723,454.491082906723,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
14,11,4,0,0.25,3.10526315789474,0,1.0,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm100-rsr0-rcr69-esr29.npz,,,,,0,24,24,370,,left,green,3.44,457.9849269390106,458.33963084220886,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
10,0,8,0,0.694444444444444,1.0,0,0.027777777777778,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr25-esr100.npz,,,,,0,25,25,552,,right,red,3.39,461.7971498966217,462.18410181999207,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
5,6,0,0,1.0,0.298245614035088,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29.npz,,,,,0,26,26,511,,right,red,2.58,465.6394629478455,465.9964318275452,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
12,3,10,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr69-esr100.npz,,,,,0,27,27,437,,left,green,3.44,469.45778799057007,469.8171668052673,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
1,3,4,0,0.111111111111111,0.298245614035088,0,0.444444444444444,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm29-rsr0-rcr69-esr29.npz,,,,,0,28,28,153,,right,red,3.98,475.0394549369812,475.3889110088349,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
4,8,11,0,0.694444444444444,0.298245614035088,0,0.25,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100.npz,,,,,0,29,29,403,,left,green,2.55,478.8656659126282,,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
7,13,4,0,0.111111111111111,1.0,0,0.111111111111111,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr69-esr29.npz,,,,,0,30,30,456,,right,red,4.48,484.4588568210602,484.8046398162842,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
5,14,8,0,1.0,0.298245614035088,0,0.25,3.10526315789474,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.npz,,,,,0,31,31,14,,left,green,3.9,490.0602359771729,490.405378818512,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
14,5,9,0,0.25,3.10526315789474,0,1.0,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr44-esr100.npz,,,,,0,32,32,482,,right,red,4.2,495.68760991096497,496.0453028678894,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
6,0,11,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm29-rsr0-rcr100-esr100.npz,,,,,0,33,33,245,,left,green,3.19,499.5186820030213,,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
6,5,13,0,0.027777777777778,1.0,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr310.npz,,,,,0,34,34,450,,right,red,2.01,503.3761398792267,503.724828004837,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
11,6,14,0,1.0,1.0,0,0.027777777777778,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm100-rsr0-rcr25-esr310.npz,,,,,0,35,35,305,,right,red,4.44,508.94292187690735,509.4052867889404,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
14,9,0,0,0.25,3.10526315789474,0,0.444444444444444,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr29.npz,,,,,0,36,36,313,,left,green,1.86,512.8561289310455,513.2115077972412,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
9,7,2,0,0.444444444444444,1.0,0,0.111111111111111,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr29.npz,,,,,0,37,37,428,,right,red,1.41,514.9117558002472,515.2504198551178,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
11,7,8,0,1.0,1.0,0,0.111111111111111,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr100.npz,,,,,0,38,38,37,,right,red,2.82,518.722265958786,,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
8,12,4,0,0.25,1.0,0,0.027777777777778,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr29.npz,,,,,0,39,39,30,,left,green,4.35,524.333221912384,524.7012717723846,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
1,3,12,0,0.111111111111111,0.298245614035088,0,0.444444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr310.npz,,,,,0,40,40,323,,right,red,4.82,529.961562871933,530.3407859802246,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
2,4,10,0,0.25,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr69-esr100.npz,,,,,0,41,41,174,,right,red,3.36,533.8410468101501,,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
3,8,7,0,0.444444444444444,0.298245614035088,0,0.25,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.npz,,,,,0,42,42,484,,left,green,4.09,539.4614999294281,539.8229098320007,,1,,4,1,lightness,readingArea,realistic,75,2023-03-20_12h21.05.780,tripletExp_regina_11082022,2022.2.4,119.92017337702067,
