index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_2.started,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 41
10,1,6,2,0.694444444444444,1.0,2,0.111111111111111,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr100.npz,,,,,0,10,10,160,,right,red,0.76,489.92062306404114,490.2890400886536,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
13,11,10,2,0.111111111111111,3.10526315789474,2,1.0,1.0,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm100-esm100-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm100-esm100-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm100-esm100-rsr2-rcr69-esr100.npz,,,,,0,11,11,577,,right,red,0.7,491.9919080734253,492.3621189594269,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
11,9,4,2,1.0,1.0,2,0.444444444444444,1.0,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm44-esm100-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm44-esm100-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm44-esm100-rsr2-rcr69-esr29.npz,,,,,0,12,12,26,,right,red,0.79,494.0506069660187,494.4986820220947,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
10,4,8,2,0.694444444444444,1.0,2,0.694444444444444,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr100.npz,,,,,0,13,13,562,,right,red,0.73,496.1859221458435,496.56933212280273,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
7,5,1,2,0.111111111111111,1.0,2,1.0,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm100-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm100-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm100-esm29-rsr2-rcr11-esr29.npz,,,,,0,14,14,513,,left,green,1.11,498.2926480770111,498.6673810482025,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
14,2,0,2,0.25,3.10526315789474,2,0.25,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr2-esr29.npz,,,,,0,15,15,460,,left,green,2.14,502.13110399246216,502.49464106559753,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
8,12,7,2,0.25,1.0,2,0.027777777777778,3.10526315789474,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm310-rsr2-rcr11-esr100.npz,,,,,0,16,16,467,,right,red,0.99,504.1855871677399,504.5410730838776,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
11,0,6,2,1.0,1.0,2,0.027777777777778,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm29-rsr2-rcr2-esr100.npz,,,,,0,17,17,586,,right,red,1.07,506.242182970047,506.64810705184937,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
1,14,6,2,0.111111111111111,0.298245614035088,2,0.25,3.10526315789474,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm310-rsr2-rcr2-esr100.npz,,,,,0,18,18,475,,right,red,2.57,510.1296329498291,510.50223994255066,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
7,8,11,2,0.111111111111111,1.0,2,0.25,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr100-esr100.npz,,,,,0,19,19,363,,right,red,0.86,512.1926290988922,512.6896641254425,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
11,13,8,2,1.0,1.0,2,0.111111111111111,3.10526315789474,2,0.25,1.0,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm310-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm310-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm310-rsr2-rcr25-esr100.npz,,,,,0,20,20,198,,right,red,1.01,514.4022090435028,514.7733950614929,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
8,7,12,2,0.25,1.0,2,0.111111111111111,1.0,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm100-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm100-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm100-rsr2-rcr2-esr310.npz,,,,,0,21,21,471,,right,red,2.35,518.2247710227966,518.5993120670319,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
3,8,7,2,0.444444444444444,0.298245614035088,2,0.25,1.0,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm100-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm100-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm100-rsr2-rcr11-esr100.npz,,,,,0,22,22,484,,right,red,1.21,520.322793006897,520.6873660087585,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
11,1,12,2,1.0,1.0,2,0.111111111111111,0.298245614035088,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm29-rsr2-rcr2-esr310.npz,,,,,0,23,23,339,,right,red,1.08,522.4063529968262,522.7636091709137,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
9,6,8,2,0.444444444444444,1.0,2,0.027777777777778,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm100-rsr2-rcr25-esr100.npz,,,,,0,24,24,312,,right,red,2.24,526.2366890907288,526.6192359924316,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
10,6,3,2,0.694444444444444,1.0,2,0.027777777777778,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29.npz,,,,,0,25,25,0,,right,red,2.09,530.1031351089478,530.4718570709229,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
2,10,6,2,0.25,0.298245614035088,2,0.694444444444444,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm69-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm69-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm69-esm100-rsr2-rcr2-esr100.npz,,,,,0,26,26,4,,left,green,2.13,533.9500861167908,534.3170380592346,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
11,12,4,2,1.0,1.0,2,0.027777777777778,3.10526315789474,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm310-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm310-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm2-esm310-rsr2-rcr69-esr29.npz,,,,,0,27,27,250,,right,red,2.05,537.7968890666962,538.1654851436615,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
14,7,8,2,0.25,3.10526315789474,2,0.111111111111111,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm100-rsr2-rcr25-esr100.npz,,,,,0,28,28,326,,right,red,0.94,539.8606240749359,540.2239351272583,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
12,8,6,2,0.027777777777778,3.10526315789474,2,0.25,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr100.npz,,,,,0,29,29,281,,left,green,0.94,541.9289870262146,542.3986451625824,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
10,13,6,2,0.694444444444444,1.0,2,0.111111111111111,3.10526315789474,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100.npz,,,,,0,30,30,351,,left,green,0.77,544.0982241630554,544.4944710731506,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
13,4,0,2,0.111111111111111,3.10526315789474,2,0.694444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr29.npz,,,,,0,31,31,269,,left,green,0.61,546.1824760437012,546.5486900806427,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
8,10,7,2,0.25,1.0,2,0.694444444444444,1.0,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm69-esm100-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm69-esm100-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm69-esm100-rsr2-rcr11-esr100.npz,,,,,0,32,32,424,,left,green,0.85,548.2574319839478,548.6436080932617,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
0,1,8,2,0.027777777777778,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr100.npz,,,,,0,33,33,107,,right,red,0.82,550.3634209632874,550.7259240150452,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
0,2,1,2,0.027777777777778,0.298245614035088,2,0.25,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm29-rsr2-rcr11-esr29.npz,,,,,0,34,34,527,,right,red,0.96,552.4253749847412,552.7931780815125,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
5,10,12,2,1.0,0.298245614035088,2,0.694444444444444,1.0,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm69-esm100-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm69-esm100-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm69-esm100-rsr2-rcr2-esr310.npz,,,,,0,35,35,587,,left,green,0.76,554.4826879501343,554.9033241271973,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
7,13,4,2,0.111111111111111,1.0,2,0.111111111111111,3.10526315789474,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm11-esm310-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm11-esm310-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm11-esm310-rsr2-rcr69-esr29.npz,,,,,0,36,36,456,,right,red,2.15,558.3674881458282,558.7409019470215,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
1,8,5,2,0.111111111111111,0.298245614035088,2,0.25,1.0,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm100-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm100-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm25-esm100-rsr2-rcr100-esr29.npz,,,,,0,37,37,445,,right,red,0.77,560.4443249702454,560.8144600391388,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
10,7,8,2,0.694444444444444,1.0,2,0.111111111111111,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr100.npz,,,,,0,38,38,57,,right,red,1.11,562.5366170406342,562.9099450111389,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
11,5,4,2,1.0,1.0,2,1.0,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm100-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm100-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm100-esm29-rsr2-rcr69-esr29.npz,,,,,0,39,39,564,,right,red,0.88,564.6200671195984,564.9888119697571,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
12,10,6,2,0.027777777777778,3.10526315789474,2,0.694444444444444,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm69-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm69-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm69-esm100-rsr2-rcr2-esr100.npz,,,,,0,40,40,273,,left,green,0.78,566.6832900047302,,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
2,14,9,2,0.25,0.298245614035088,2,0.25,3.10526315789474,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm25-esm310-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm25-esm310-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm25-esm310-rsr2-rcr44-esr100.npz,,,,,0,41,41,51,,right,red,0.7,568.7626459598541,569.133043050766,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
7,8,3,2,0.111111111111111,1.0,2,0.25,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr44-esr29.npz,,,,,0,42,42,459,,left,green,1.0,570.8505070209503,,,1,7,2,lightness,readingArea,realistic,75,2023-03-25_10h59.00.328,tripletExp_regina_11082022,2022.2.4,120.02037394195716,
