index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_2.started,sound_1.stopped,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 42
14,8,5,2,0.25,3.10526315789474,2,0.25,1.0,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm100-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm100-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm100-rsr2-rcr100-esr29.npz,,,,,0,10,10,28,,right,red,1.52,139.21964192390442,139.6530179977417,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
1,12,11,2,0.111111111111111,0.298245614035088,2,0.027777777777778,3.10526315789474,2,1.0,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr100-esr100.npz,,,,,0,11,11,178,,left,green,0.93,141.3505048751831,141.75870990753174,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
6,10,9,2,0.027777777777778,1.0,2,0.694444444444444,1.0,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm100-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm100-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm100-rsr2-rcr44-esr100.npz,,,,,0,12,12,148,,right,red,2.36,145.2494559288025,145.7049880027771,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
4,10,9,2,0.694444444444444,0.298245614035088,2,0.694444444444444,1.0,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm69-esm100-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm69-esm100-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm69-esm100-rsr2-rcr44-esr100.npz,,,,,0,13,13,516,,left,green,1.5,147.4010238647461,147.9896638393402,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
3,6,10,2,0.444444444444444,0.298245614035088,2,0.027777777777778,1.0,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm100-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm100-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm100-rsr2-rcr69-esr100.npz,,,,,0,14,14,138,,left,green,1.5,149.67188787460327,150.09713792800903,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
9,12,0,2,0.444444444444444,1.0,2,0.027777777777778,3.10526315789474,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm310-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm310-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm2-esm310-rsr2-rcr2-esr29.npz,,,,,0,15,15,175,,right,red,1.13,151.81170082092285,152.22932887077332,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
11,4,0,2,1.0,1.0,2,0.694444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm29-rsr2-rcr2-esr29.npz,,,,,0,16,16,219,,left,green,1.13,153.95058298110962,154.45406079292297,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
8,2,0,2,0.25,1.0,2,0.25,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm25-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm25-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm25-esm29-rsr2-rcr2-esr29.npz,,,,,0,17,17,574,,left,green,1.5,156.15693593025208,156.61058592796326,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
3,13,1,2,0.444444444444444,0.298245614035088,2,0.111111111111111,3.10526315789474,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm310-rsr2-rcr11-esr29.npz,,,,,0,18,18,421,,left,green,1.49,158.323912858963,158.7846019268036,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
3,1,6,2,0.444444444444444,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100.npz,,,,,0,19,19,464,,right,red,1.44,160.49536395072937,161.0257008075714,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
6,10,8,2,0.027777777777778,1.0,2,0.694444444444444,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm69-esm100-rsr2-rcr25-esr100.npz,,,,,0,20,20,167,,right,red,1.11,162.72738885879517,163.1910319328308,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
5,2,10,2,1.0,0.298245614035088,2,0.25,0.298245614035088,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm29-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm29-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm29-rsr2-rcr69-esr100.npz,,,,,0,21,21,595,,right,red,1.38,164.9119369983673,165.33647084236145,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
7,14,5,2,0.111111111111111,1.0,2,0.25,3.10526315789474,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm310-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm310-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm310-rsr2-rcr100-esr29.npz,,,,,0,22,22,372,,left,green,1.29,167.04557299613953,167.50251388549805,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
0,1,7,2,0.027777777777778,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr11-esr100.npz,,,,,0,23,23,243,,right,red,1.22,169.2122619152069,169.66526079177856,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
11,7,8,2,1.0,1.0,2,0.111111111111111,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr100.npz,,,,,0,24,24,37,,right,red,1.08,171.38576292991638,171.8041980266571,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
2,11,8,2,0.25,0.298245614035088,2,1.0,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm100-rsr2-rcr25-esr100.npz,,,,,0,25,25,364,,right,red,1.21,173.52385091781616,173.98991680145264,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
8,0,4,2,0.25,1.0,2,0.027777777777778,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm2-esm29-rsr2-rcr69-esr29.npz,,,,,0,26,26,346,,left,green,2.81,177.48902201652527,177.93882083892822,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
6,11,3,2,0.027777777777778,1.0,2,1.0,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr44-esr29.npz,,,,,0,27,27,11,,right,red,1.36,179.6346619129181,180.05797791481018,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
13,12,5,2,0.111111111111111,3.10526315789474,2,0.027777777777778,3.10526315789474,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm310-rsr2-rcr100-esr29.npz,,,,,0,28,28,294,,left,green,1.34,181.77824902534485,,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
1,12,6,2,0.111111111111111,0.298245614035088,2,0.027777777777778,3.10526315789474,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr2-esr100.npz,,,,,0,29,29,277,,right,red,1.28,183.90626096725464,184.38651990890503,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
13,3,14,2,0.111111111111111,3.10526315789474,2,0.444444444444444,0.298245614035088,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm44-esm29-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm44-esm29-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm44-esm29-rsr2-rcr25-esr310.npz,,,,,0,30,30,38,,left,green,1.51,186.10891699790955,186.5647418498993,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
10,3,11,2,0.694444444444444,1.0,2,0.444444444444444,0.298245614035088,2,1.0,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr100-esr100.npz,,,,,0,31,31,485,,left,green,1.4,188.28091883659363,188.71463990211487,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
0,8,6,2,0.027777777777778,0.298245614035088,2,0.25,1.0,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr2-esr100.npz,,,,,0,32,32,92,,right,red,1.4,190.42873692512512,190.87229895591736,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
14,10,9,2,0.25,3.10526315789474,2,0.694444444444444,1.0,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr100.npz,,,,,0,33,33,402,,right,red,1.3,192.58658695220947,193.01771879196167,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
0,5,12,2,0.027777777777778,0.298245614035088,2,1.0,0.298245614035088,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm100-esm29-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm100-esm29-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm100-esm29-rsr2-rcr2-esr310.npz,,,,,0,34,34,366,,right,red,1.3,194.7264540195465,195.15398788452148,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
10,3,0,2,0.694444444444444,1.0,2,0.444444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm44-esm29-rsr2-rcr2-esr29.npz,,,,,0,35,35,203,,left,green,1.18,196.84294891357425,197.2635807991028,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
3,14,4,2,0.444444444444444,0.298245614035088,2,0.25,3.10526315789474,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm25-esm310-rsr2-rcr69-esr29.npz,,,,,0,36,36,537,,left,green,1.39,198.9675009250641,199.43723893165588,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
2,1,14,2,0.25,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr310.npz,,,,,0,37,37,59,,left,green,1.27,201.1532979011536,201.6057209968567,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
12,5,4,2,0.027777777777778,3.10526315789474,2,1.0,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm100-esm29-rsr2-rcr69-esr29.npz,,,,,0,38,38,566,,right,red,1.16,203.3196268081665,203.7639849185944,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
14,0,6,2,0.25,3.10526315789474,2,0.027777777777778,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr100.npz,,,,,0,39,39,496,,right,red,1.0,205.47520685195923,205.93944597244263,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
9,13,6,2,0.444444444444444,1.0,2,0.111111111111111,3.10526315789474,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm11-esm310-rsr2-rcr2-esr100.npz,,,,,0,40,40,13,,left,green,1.12,207.64339089393616,208.0549309253693,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
10,4,13,2,0.694444444444444,1.0,2,0.694444444444444,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr310.npz,,,,,0,41,41,24,,right,red,2.6,211.5247478485108,,,,1,5,6,lightness,readingArea,realistic,75,2023-03-15_13h35.03.368,tripletExp_regina_11082022,2022.2.4,120.18682912012656,
