index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_2.started,sound_1.stopped,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 43
10,3,1,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29.npz,,,,,0,10,10,420,,left,green,4.44,609.4216711521149,609.8786289691925,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
4,3,11,0,0.694444444444444,0.298245614035088,0,0.444444444444444,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr100-esr100.npz,,,,,0,11,11,439,,left,green,4.0,615.1349880695343,615.5916969776154,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
9,11,5,0,0.444444444444444,1.0,0,1.0,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29.npz,,,,,0,12,12,142,,left,green,4.21,620.8195240497589,621.2837679386139,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
12,6,7,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr100.npz,,,,,0,13,13,308,,right,red,3.8,626.5453660488129,627.0094759464264,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
13,10,11,0,0.111111111111111,3.10526315789474,0,0.694444444444444,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr100-esr100.npz,,,,,0,14,14,320,,left,green,4.51,632.2656610012054,632.83434009552,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
6,14,10,0,0.027777777777778,1.0,0,0.25,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm25-esm310-rsr0-rcr69-esr100.npz,,,,,0,15,15,413,,right,red,3.81,638.0527231693268,,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
1,7,8,0,0.111111111111111,0.298245614035088,0,0.111111111111111,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm100-rsr0-rcr25-esr100.npz,,,,,0,16,16,260,,left,green,3.86,643.7655930519104,644.2458381652832,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
14,5,11,0,0.25,3.10526315789474,0,1.0,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr100-esr100.npz,,,,,0,17,17,161,,left,green,4.52,649.497298002243,649.9493260383606,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
10,3,14,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310.npz,,,,,0,18,18,597,,left,green,4.17,655.2052299976349,,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
5,1,13,0,1.0,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310.npz,,,,,0,19,19,594,,left,green,3.45,659.1606891155243,659.607833147049,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
5,4,1,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr11-esr29.npz,,,,,0,20,20,560,,left,green,3.8,664.8293781280518,665.2750370502472,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
2,1,10,0,0.25,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr100.npz,,,,,0,21,21,585,,left,green,2.12,668.7595300674438,669.1982159614563,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
3,9,0,0,0.444444444444444,0.298245614035088,0,0.444444444444444,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr29.npz,,,,,0,22,22,551,,left,green,2.53,672.6799499988556,673.1414051055908,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
9,7,3,0,0.444444444444444,1.0,0,0.111111111111111,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr29.npz,,,,,0,23,23,235,,right,red,2.75,676.640860080719,677.0834791660309,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
12,6,14,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr310.npz,,,,,0,24,24,218,,left,green,2.54,680.5434420108795,680.9889831542969,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
13,8,0,0,0.111111111111111,3.10526315789474,0,0.25,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm100-rsr0-rcr2-esr29.npz,,,,,0,25,25,429,,right,red,4.3,686.2409379482269,686.6845469474792,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
8,1,3,0,0.25,1.0,0,0.111111111111111,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr29.npz,,,,,0,26,26,490,,right,red,2.03,690.1640989780426,690.6058950424194,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
2,0,3,0,0.25,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.npz,,,,,0,27,27,338,,left,green,3.01,694.1121490001678,694.5714981555939,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
8,11,1,0,0.25,1.0,0,1.0,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.npz,,,,,0,28,28,132,,left,green,3.46,698.0467081069946,698.5197751522064,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
5,4,12,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr310.npz,,,,,0,29,29,82,,left,green,3.16,701.9658000469208,702.4163711071014,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
9,6,13,0,0.444444444444444,1.0,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,30,30,285,,right,red,3.78,707.6477530002594,708.1042301654816,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
14,10,9,0,0.25,3.10526315789474,0,0.694444444444444,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm100-rsr0-rcr44-esr100.npz,,,,,0,31,31,402,,left,green,3.98,713.3047759532928,713.8982679843903,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
5,9,12,0,1.0,0.298245614035088,0,0.444444444444444,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr310.npz,,,,,0,32,32,539,,left,green,3.83,719.1087200641632,719.5704870223999,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
6,4,10,0,0.027777777777778,1.0,0,0.694444444444444,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr69-esr100.npz,,,,,0,33,33,554,,right,red,3.84,724.8303360939026,725.4397430419922,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
5,14,4,0,1.0,0.298245614035088,0,0.25,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.npz,,,,,0,34,34,69,,left,green,3.05,728.9241991043091,729.3819110393524,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
11,7,8,0,1.0,1.0,0,0.111111111111111,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr25-esr100.npz,,,,,0,35,35,37,,right,red,2.3,732.8579030036926,733.3025741577148,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
4,14,12,0,0.694444444444444,0.298245614035088,0,0.25,3.10526315789474,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310.npz,,,,,0,36,36,392,,left,green,2.19,736.7957711219788,737.2550001144409,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
1,2,12,0,0.111111111111111,0.298245614035088,0,0.25,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm29-rsr0-rcr2-esr310.npz,,,,,0,37,37,229,,right,red,2.37,740.7290649414062,741.3278410434723,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
2,12,13,0,0.25,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr310.npz,,,,,0,38,38,232,,left,green,3.21,744.7822699546814,745.2513179779053,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
2,9,10,0,0.25,0.298245614035088,0,0.444444444444444,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr69-esr100.npz,,,,,0,39,39,117,,right,red,4.25,750.4728181362152,750.913437128067,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
13,0,12,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr310.npz,,,,,0,40,40,56,,right,red,2.69,754.3782670497894,754.8258221149445,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
0,9,6,0,0.027777777777778,0.298245614035088,0,0.444444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr2-esr100.npz,,,,,0,41,41,365,,right,red,3.94,760.0832710266113,760.5312280654907,,,1,,4,6,lightness,readingArea,realistic,75,2023-03-24_10h55.16.258,tripletExp_regina_11082022,2022.2.4,120.86460629637634,
