index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_2.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,sound_1.started,sound_1.stopped,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 42
3,14,10,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr100.npz,,,,,0,10,10,279,,right,red,2.66,607.7760260105133,608.1416218280792,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
14,8,1,0,0.25,3.10526315789474,0,0.25,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr11-esr29.npz,,,,,0,11,11,141,,left,green,3.4,611.5860869884491,,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
6,10,11,0,0.027777777777778,1.0,0,0.694444444444444,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm100-rsr0-rcr100-esr100.npz,,,,,0,12,12,116,,right,red,0.92,613.6663429737091,614.0338408946991,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
8,9,6,0,0.25,1.0,0,0.444444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm100-rsr0-rcr2-esr100.npz,,,,,0,13,13,3,,left,green,1.02,615.7549548149109,616.171952009201,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
5,13,7,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.npz,,,,,0,14,14,189,,left,green,1.09,617.8607618808746,618.2245259284973,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
4,12,5,0,0.694444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr29.npz,,,,,0,15,15,296,,left,green,1.16,619.9336068630219,620.3097448348999,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
14,5,10,0,0.25,3.10526315789474,0,1.0,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr69-esr100.npz,,,,,0,16,16,170,,right,red,4.39,625.5644249916077,626.039764881134,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
13,0,9,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr44-esr100.npz,,,,,0,17,17,373,,left,green,2.67,629.5214879512787,,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
13,9,4,0,0.111111111111111,3.10526315789474,0,0.444444444444444,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29.npz,,,,,0,18,18,444,,right,red,3.86,635.1290888786316,635.5311348438263,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
11,5,3,0,1.0,1.0,0,1.0,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29.npz,,,,,0,19,19,172,,right,red,0.87,637.2455279827118,637.6239049434662,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
4,8,11,0,0.694444444444444,0.298245614035088,0,0.25,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr100-esr100.npz,,,,,0,20,20,403,,left,green,0.91,639.3470180034637,639.7153508663177,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
14,11,0,0,0.25,3.10526315789474,0,1.0,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm100-rsr0-rcr2-esr29.npz,,,,,0,21,21,227,,left,green,1.16,641.4139978885651,641.7829949855804,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
14,0,6,0,0.25,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr100.npz,,,,,0,22,22,496,,right,red,0.83,643.4950888156891,643.8953318595886,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
4,10,11,0,0.694444444444444,0.298245614035088,0,0.694444444444444,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100.npz,,,,,0,23,23,180,,left,green,0.92,645.6081628799438,645.9795038700104,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
14,6,2,0,0.25,3.10526315789474,0,0.027777777777778,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29.npz,,,,,0,24,24,272,,right,red,0.88,647.6786379814148,648.0484189987183,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
2,11,7,0,0.25,0.298245614035088,0,1.0,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr11-esr100.npz,,,,,0,25,25,576,,right,red,2.8,651.520210981369,651.9027798175812,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
7,3,0,0,0.111111111111111,1.0,0,0.444444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29.npz,,,,,0,26,26,318,,left,green,2.21,655.4093399047852,,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
9,11,5,0,0.444444444444444,1.0,0,1.0,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29.npz,,,,,0,27,27,142,,left,green,2.17,659.4016349315643,,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
2,11,14,0,0.25,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,28,28,534,,right,red,2.08,663.2439358234406,,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
0,7,13,0,0.027777777777778,0.298245614035088,0,0.111111111111111,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm100-rsr0-rcr11-esr310.npz,,,,,0,29,29,159,,right,red,2.1,667.0902090072632,667.4976119995117,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
7,10,4,0,0.111111111111111,1.0,0,0.694444444444444,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr69-esr29.npz,,,,,0,30,30,46,,right,red,2.03,670.9563579559326,671.3276360034943,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
10,5,13,0,0.694444444444444,1.0,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr11-esr310.npz,,,,,0,31,31,478,,right,red,1.56,673.0214898586273,673.475359916687,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
0,13,1,0,0.027777777777778,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr29.npz,,,,,0,32,32,458,,right,red,2.04,676.9655549526215,677.338045835495,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
4,14,1,0,0.694444444444444,0.298245614035088,0,0.25,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr29.npz,,,,,0,33,33,477,,left,green,2.11,680.8086388111115,681.1779339313507,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
1,13,11,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr100-esr100.npz,,,,,0,34,34,333,,right,red,2.05,684.6761999130249,685.0463418960571,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
13,7,11,0,0.111111111111111,3.10526315789474,0,0.111111111111111,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm11-esm100-rsr0-rcr100-esr100.npz,,,,,0,35,35,121,,left,green,2.05,688.5089519023895,688.8855907917023,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
7,14,11,0,0.111111111111111,1.0,0,0.25,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr100-esr100.npz,,,,,0,36,36,252,,right,red,2.24,692.3668630123138,692.7559130191803,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
2,13,0,0,0.25,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr29.npz,,,,,0,37,37,454,,left,green,2.21,696.209802865982,696.5836479663849,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
14,2,8,0,0.25,3.10526315789474,0,0.25,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr25-esr100.npz,,,,,0,38,38,212,,right,red,2.1,700.0871608257294,700.4733669757843,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
6,4,0,0,0.027777777777778,1.0,0,0.694444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr2-esr29.npz,,,,,0,39,39,360,,left,green,3.19,703.9645509719849,704.3442549705505,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
10,7,13,0,0.694444444444444,1.0,0,0.111111111111111,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr11-esr310.npz,,,,,0,40,40,379,,right,red,1.85,707.7993748188019,708.1776859760284,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
13,4,7,0,0.111111111111111,3.10526315789474,0,0.694444444444444,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm29-rsr0-rcr11-esr100.npz,,,,,0,41,41,282,,left,green,1.45,709.9011509418488,,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
0,10,12,0,0.027777777777778,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.npz,,,,,0,42,42,531,,right,red,2.12,713.7430658340454,,,,1,7,1,lightness,readingArea,realistic,75,2023-03-25_09h59.19.044,tripletExp_regina_11082022,2022.2.4,120.83013562876666,
