index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 41
6,3,13,2,0.027777777777778,1.0,2,0.444444444444444,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm44-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm44-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm44-esm29-rsr2-rcr11-esr310.npz,,,,,0,10,10,228,,right,red,0.81,176.44058203697205,176.75927805900574,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
5,14,11,2,1.0,0.298245614035088,2,0.25,3.10526315789474,2,1.0,1.0,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm310-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm310-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm310-rsr2-rcr100-esr100.npz,,,,,0,11,11,98,,right,red,0.98,178.4830310344696,178.80237102508545,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
3,13,10,2,0.444444444444444,0.298245614035088,2,0.111111111111111,3.10526315789474,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm310-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm310-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm310-rsr2-rcr69-esr100.npz,,,,,0,12,12,416,,left,green,0.8,180.5251441001892,180.86812901496887,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
1,13,8,2,0.111111111111111,0.298245614035088,2,0.111111111111111,3.10526315789474,2,0.25,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm310-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm310-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm310-rsr2-rcr25-esr100.npz,,,,,0,13,13,64,,right,red,0.67,182.5879828929901,182.93516206741333,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
7,3,5,2,0.111111111111111,1.0,2,0.444444444444444,0.298245614035088,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm44-esm29-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm44-esm29-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm44-esm29-rsr2-rcr100-esr29.npz,,,,,0,14,14,589,,left,green,2.07,186.40921998023987,186.7936360836029,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
14,2,0,2,0.25,3.10526315789474,2,0.25,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr2-esr29.npz,,,,,0,15,15,460,,right,red,0.88,188.51068711280823,188.83726596832275,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
10,5,13,2,0.694444444444444,1.0,2,1.0,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm100-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm100-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm100-esm29-rsr2-rcr11-esr310.npz,,,,,0,16,16,478,,right,red,0.86,190.5630400180817,190.8937439918518,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
4,3,10,2,0.694444444444444,0.298245614035088,2,0.444444444444444,0.298245614035088,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr69-esr100.npz,,,,,0,17,17,371,,left,green,0.59,192.598699092865,192.91905403137207,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
10,4,8,2,0.694444444444444,1.0,2,0.694444444444444,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr100.npz,,,,,0,18,18,562,,right,red,0.69,194.62446808815,194.9724969863892,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
14,4,7,2,0.25,3.10526315789474,2,0.694444444444444,0.298245614035088,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm29-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm29-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm69-esm29-rsr2-rcr11-esr100.npz,,,,,0,19,19,136,,right,red,0.76,196.69498300552368,197.01136302948,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
5,0,10,2,1.0,0.298245614035088,2,0.027777777777778,0.298245614035088,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm2-esm29-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm2-esm29-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm2-esm29-rsr2-rcr69-esr100.npz,,,,,0,20,20,361,,left,green,0.96,198.70734310150144,199.0551760196685,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
2,1,14,2,0.25,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr310.npz,,,,,0,21,21,59,,left,green,0.74,200.74688696861267,201.06431698799133,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
5,2,0,2,1.0,0.298245614035088,2,0.25,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl100-esl29-rsm2-rcm25-esm29-rsr2-rcr2-esr29.npz,,,,,0,22,22,476,,left,green,0.79,202.7737419605255,203.11882495880127,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
1,12,10,2,0.111111111111111,0.298245614035088,2,0.027777777777778,3.10526315789474,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr69-esr100.npz,,,,,0,23,23,567,,left,green,0.87,204.82489609718323,205.14842009544373,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
0,1,8,2,0.027777777777778,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm11-esm29-rsr2-rcr25-esr100.npz,,,,,0,24,24,107,,left,green,0.94,206.860680103302,207.1896090507508,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
4,9,13,2,0.694444444444444,0.298245614035088,2,0.444444444444444,1.0,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm100-rsr2-rcr11-esr310.npz,,,,,0,25,25,488,,left,green,1.05,208.91183590888977,209.2736599445343,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
8,4,2,2,0.25,1.0,2,0.694444444444444,0.298245614035088,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm69-esm29-rsr2-rcr25-esr29.npz,,,,,0,26,26,184,,left,green,0.65,210.959242105484,211.2816550731659,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
13,0,12,2,0.111111111111111,3.10526315789474,2,0.027777777777778,0.298245614035088,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr310.npz,,,,,0,27,27,56,,right,red,0.57,213.00287294387817,213.3378710746765,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
10,4,13,2,0.694444444444444,1.0,2,0.694444444444444,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm69-esm29-rsr2-rcr11-esr310.npz,,,,,0,28,28,24,,right,red,0.74,215.05949211120603,215.41036105155945,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
14,13,2,2,0.25,3.10526315789474,2,0.111111111111111,3.10526315789474,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm310-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm310-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm310-rsr2-rcr25-esr29.npz,,,,,0,29,29,377,,left,green,0.66,217.12026000022888,217.4416830539704,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
10,12,9,2,0.694444444444444,1.0,2,0.027777777777778,3.10526315789474,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm310-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm310-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm310-rsr2-rcr44-esr100.npz,,,,,0,30,30,405,,right,red,0.61,219.15629506111145,219.4949119091034,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
12,10,5,2,0.027777777777778,3.10526315789474,2,0.694444444444444,1.0,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm69-esm100-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm69-esm100-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm69-esm100-rsr2-rcr100-esr29.npz,,,,,0,31,31,470,,right,red,0.5,221.21399092674253,221.5573029518128,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
12,6,3,2,0.027777777777778,3.10526315789474,2,0.027777777777778,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr44-esr29.npz,,,,,0,32,32,139,,left,green,2.54,225.03846406936648,225.50026488304127,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
4,7,10,2,0.694444444444444,0.298245614035088,2,0.111111111111111,1.0,2,0.694444444444444,1.0,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm11-esm100-rsr2-rcr69-esr100,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm11-esm100-rsr2-rcr69-esr100.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm11-esm100-rsr2-rcr69-esr100.npz,,,,,0,33,33,8,,left,green,0.76,227.21396899223328,227.56416702270508,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
0,10,12,2,0.027777777777778,0.298245614035088,2,0.694444444444444,1.0,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm69-esm100-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm69-esm100-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm69-esm100-rsr2-rcr2-esr310.npz,,,,,0,34,34,531,,right,red,0.64,229.2890360355377,229.64031195640564,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
8,3,12,2,0.25,1.0,2,0.444444444444444,0.298245614035088,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm29-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm29-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm29-rsr2-rcr2-esr310.npz,,,,,0,35,35,22,,left,green,0.73,231.3593940734864,231.704519033432,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
11,8,0,2,1.0,1.0,2,0.25,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr29.npz,,,,,0,36,36,81,,left,green,2.06,235.20282793045044,,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
8,13,3,2,0.25,1.0,2,0.111111111111111,3.10526315789474,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm310-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm310-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm11-esm310-rsr2-rcr44-esr29.npz,,,,,0,37,37,553,,left,green,2.64,239.0182039737701,239.37227702140808,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
7,3,0,2,0.111111111111111,1.0,2,0.444444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm44-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm44-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm44-esm29-rsr2-rcr2-esr29.npz,,,,,0,38,38,318,,left,green,0.61,241.0617709159851,,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
13,10,3,2,0.111111111111111,3.10526315789474,2,0.694444444444444,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr29.npz,,,,,0,39,39,224,,left,green,0.93,243.13238406181333,243.4780139923096,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
10,6,3,2,0.694444444444444,1.0,2,0.027777777777778,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29.npz,,,,,0,40,40,0,,right,red,0.63,245.20311903953552,245.5224859714508,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
2,5,0,2,0.25,0.298245614035088,2,1.0,0.298245614035088,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm29-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm29-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm100-esm29-rsr2-rcr2-esr29.npz,,,,,0,41,41,414,,left,green,0.58,247.2312068939209,247.5788938999176,1,,EB,2,lightness,readingArea,uniform,75,2023-03-12_16h22.39.803,tripletExp_regina_11082022,2022.2.4,120.44706341822024,
