index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 41
1,12,11,0,0.111111111111111,0.298245614035088,0,0.027777777777778,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm310-rsr0-rcr100-esr100.npz,,,,,0,10,10,178,,left,green,1.34,304.0606667995453,304.5099048614502,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
3,13,12,0,0.444444444444444,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310.npz,,,,,0,11,11,34,,left,green,1.99,307.97170090675354,308.37487387657166,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
12,9,13,0,0.027777777777778,3.10526315789474,0,0.444444444444444,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr11-esr310.npz,,,,,0,12,12,529,,right,red,2.04,311.8444678783417,312.20546293258667,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
13,0,10,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr100.npz,,,,,0,13,13,505,,left,green,2.1,315.67847895622253,316.0529959201813,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
2,1,3,0,0.25,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29.npz,,,,,0,14,14,85,,left,green,2.03,319.4974298477173,319.86977076530457,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
2,0,3,0,0.25,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.npz,,,,,0,15,15,338,,left,green,2.05,323.35067677497864,323.7496738433838,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
9,14,7,0,0.444444444444444,1.0,0,0.25,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr100.npz,,,,,0,16,16,44,,left,green,0.99,325.44837188720703,325.8065159320832,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
10,7,3,0,0.694444444444444,1.0,0,0.111111111111111,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr29.npz,,,,,0,17,17,582,,right,red,1.28,327.49904799461365,327.8552579879761,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
1,13,7,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr100.npz,,,,,0,18,18,158,,right,red,2.58,331.341020822525,331.7010769844055,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
10,5,4,0,0.694444444444444,1.0,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29.npz,,,,,0,19,19,455,,right,red,1.27,333.4207170009613,,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
0,9,14,0,0.027777777777778,0.298245614035088,0,0.444444444444444,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr310.npz,,,,,0,20,20,433,,right,red,1.16,335.5082199573517,335.89497995376587,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
2,6,0,0,0.25,0.298245614035088,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr2-esr29.npz,,,,,0,21,21,525,,right,red,2.84,339.36084485054016,339.74169182777405,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
10,4,9,0,0.694444444444444,1.0,0,0.694444444444444,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm69-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm69-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm69-esm29-rsr0-rcr44-esr100.npz,,,,,0,22,22,452,,right,red,2.68,343.1968188285828,343.55010080337524,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
6,12,8,0,0.027777777777778,1.0,0,0.027777777777778,3.10526315789474,0,0.25,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr25-esr100.npz,,,,,0,23,23,186,,left,green,2.41,347.0329399108887,347.3904149532318,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
5,13,12,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm11-esm310-rsr0-rcr2-esr310.npz,,,,,0,24,24,389,,left,green,4.04,352.6136257648468,352.971650838852,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
2,8,4,0,0.25,0.298245614035088,0,0.25,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr69-esr29.npz,,,,,0,25,25,507,,right,red,1.08,354.6714828014374,355.0457398891449,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
0,5,7,0,0.027777777777778,0.298245614035088,0,1.0,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr100.npz,,,,,0,26,26,217,,right,red,2.52,358.5255558490753,358.90424489974976,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
5,8,2,0,1.0,0.298245614035088,0,0.25,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm100-rsr0-rcr25-esr29.npz,,,,,0,27,27,65,,left,green,2.04,362.3657658100128,362.7205579280853,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
10,3,0,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr2-esr29.npz,,,,,0,28,28,203,,right,red,4.55,367.9907248020172,368.3482029438019,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
11,12,2,0,1.0,1.0,0,0.027777777777778,3.10526315789474,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr25-esr29.npz,,,,,0,29,29,423,,right,red,0.97,370.064532995224,370.4257438182831,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
13,6,2,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr25-esr29.npz,,,,,0,30,30,115,,right,red,2.63,373.90235781669617,,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
8,11,1,0,0.25,1.0,0,1.0,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.npz,,,,,0,31,31,132,,left,green,3.74,379.49873876571655,379.8587648868561,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
8,9,13,0,0.25,1.0,0,0.444444444444444,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm100-rsr0-rcr11-esr310.npz,,,,,0,32,32,519,,right,red,1.12,381.57813692092896,,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
5,12,7,0,1.0,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm310-rsr0-rcr11-esr100.npz,,,,,0,33,33,447,,right,red,1.99,385.4480798244476,385.84850096702576,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
13,6,0,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29.npz,,,,,0,34,34,309,,right,red,2.07,389.3250517845154,389.6796288490296,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
7,1,9,0,0.111111111111111,1.0,0,0.111111111111111,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm29-rsr0-rcr44-esr100.npz,,,,,0,35,35,89,,left,green,2.4,393.183032989502,393.5538318157196,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
13,2,9,0,0.111111111111111,3.10526315789474,0,0.25,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm29-rsr0-rcr44-esr100.npz,,,,,0,36,36,457,,left,green,2.0,397.0403349399567,397.4994878768921,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
4,5,8,0,0.694444444444444,0.298245614035088,0,1.0,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr100.npz,,,,,0,37,37,54,,right,red,2.11,400.9716849327088,401.3417589664459,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
2,8,7,0,0.25,0.298245614035088,0,0.25,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr100.npz,,,,,0,38,38,393,,right,red,3.77,406.5772008895874,406.9566237926483,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
5,10,2,0,1.0,0.298245614035088,0,0.694444444444444,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr29.npz,,,,,0,39,39,489,,left,green,1.67,408.670441865921,409.0321989059448,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
4,0,3,0,0.694444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.npz,,,,,0,40,40,88,,right,red,3.74,414.2651298046112,414.6261069774628,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
8,12,13,0,0.25,1.0,0,0.027777777777778,3.10526315789474,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr310.npz,,,,,0,41,41,275,,left,green,2.35,418.0891408920288,418.4700038433075,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
10,3,14,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr25-esr310.npz,,,,,0,42,42,597,,left,green,3.06,421.92549180984497,422.2780117988586,1,,4,3,brightness,readingArea,realistic,75,2023-03-22_13h19.33.647,tripletExp_regina_11082022,2022.2.4,119.99599470156237,
